 @# k   band (eV)
   0.517  -5.100  -4.377  -2.965  -1.115   0.064   7.261   9.198  12.175  14.311
   0.519  -5.053  -4.327  -3.047  -1.161   0.023   7.049   9.384  12.228  14.375
   0.522  -5.007  -4.281  -3.127  -1.208  -0.019   6.839   9.572  12.284  14.441
   0.525  -4.961  -4.237  -3.206  -1.254  -0.061   6.631   9.761  12.344  14.508
   0.528  -4.914  -4.197  -3.283  -1.300  -0.103   6.424   9.952  12.408  14.579
   0.531  -4.869  -4.159  -3.358  -1.345  -0.146   6.220  10.144  12.475  14.651
   0.533  -4.824  -4.125  -3.431  -1.390  -0.190   6.018  10.337  12.545  14.726
   0.536  -4.779  -4.094  -3.502  -1.435  -0.234   5.819  10.532  12.619  14.802
   0.539  -4.736  -4.067  -3.571  -1.479  -0.279   5.622  10.728  12.696  14.882
   0.542  -4.694  -4.042  -3.638  -1.522  -0.324   5.429  10.925  12.776  14.963
   0.545  -4.654  -4.021  -3.702  -1.564  -0.370   5.238  11.123  12.860  15.047
   0.547  -4.616  -4.002  -3.764  -1.606  -0.416   5.051  11.322  12.947  15.134
   0.550  -4.581  -3.986  -3.822  -1.647  -0.462   4.867  11.522  13.037  15.223
   0.553  -4.549  -3.975  -3.875  -1.686  -0.509   4.687  11.723  13.130  15.314
   0.556  -4.522  -3.978  -3.912  -1.725  -0.556   4.511  11.925  13.225  15.408
   0.559  -4.500  -4.012  -3.915  -1.763  -0.603   4.338  12.127  13.323  15.504
   0.561  -4.484  -4.057  -3.903  -1.800  -0.650   4.169  12.330  13.424  15.603
   0.564  -4.474  -4.104  -3.885  -1.835  -0.698   4.003  12.533  13.527  15.704
   0.567  -4.472  -4.149  -3.863  -1.869  -0.746   3.841  12.737  13.633  15.808
   0.570  -4.476  -4.192  -3.838  -1.902  -0.795   3.683  12.940  13.740  15.914
   0.572  -4.488  -4.233  -3.809  -1.934  -0.843   3.528  13.143  13.849  16.023
   0.575  -4.506  -4.272  -3.778  -1.964  -0.891   3.377  13.345  13.960  16.134
   0.578  -4.529  -4.309  -3.744  -1.992  -0.940   3.229  13.547  14.073  16.246
   0.581  -4.558  -4.343  -3.708  -2.019  -0.989   3.085  13.747  14.187  16.361
   0.584  -4.590  -4.375  -3.670  -2.044  -1.038   2.944  13.945  14.303  16.478
   0.586  -4.626  -4.405  -3.631  -2.067  -1.086   2.805  14.140  14.422  16.597
   0.589  -4.666  -4.433  -3.591  -2.088  -1.135   2.670  14.329  14.546  16.717
   0.592  -4.708  -4.458  -3.550  -2.108  -1.184   2.538  14.506  14.680  16.838
   0.595  -4.753  -4.480  -3.509  -2.125  -1.232   2.408  14.665  14.831  16.960
   0.598  -4.800  -4.499  -3.467  -2.140  -1.281   2.280  14.803  15.000  17.084
   0.600  -4.849  -4.515  -3.426  -2.154  -1.329   2.155  14.928  15.179  17.207
   0.603  -4.900  -4.529  -3.384  -2.165  -1.377   2.032  15.046  15.361  17.331
   0.606  -4.952  -4.539  -3.343  -2.173  -1.425   1.911  15.160  15.543  17.455
   0.609  -5.005  -4.546  -3.302  -2.180  -1.473   1.792  15.270  15.724  17.578
   0.612  -5.059  -4.551  -3.262  -2.184  -1.521   1.675  15.379  15.901  17.700
   0.614  -5.114  -4.552  -3.222  -2.186  -1.568   1.560  15.484  16.076  17.820
   0.617  -5.170  -4.551  -3.183  -2.186  -1.615   1.447  15.588  16.247  17.939
   0.620  -5.227  -4.546  -3.144  -2.183  -1.661   1.335  15.688  16.413  18.055
   0.623  -5.284  -4.539  -3.106  -2.178  -1.708   1.225  15.786  16.574  18.169
   0.626  -5.341  -4.529  -3.070  -2.171  -1.753   1.116  15.881  16.731  18.279
   0.628  -5.400  -4.516  -3.034  -2.162  -1.799   1.010  15.974  16.882  18.385
   0.631  -5.459  -4.501  -2.999  -2.150  -1.844   0.904  16.063  17.027  18.488
   0.634  -5.518  -4.483  -2.965  -2.137  -1.888   0.801  16.148  17.166  18.585
   0.637  -5.578  -4.463  -2.933  -2.122  -1.931   0.699  16.231  17.299  18.677
   0.639  -5.639  -4.441  -2.902  -2.105  -1.974   0.599  16.310  17.425  18.763
   0.642  -5.701  -4.416  -2.872  -2.088  -2.013   0.501  16.385  17.543  18.844
   0.645  -5.763  -4.389  -2.844  -2.083  -2.039   0.405  16.457  17.655  18.917
   0.648  -5.826  -4.360  -2.818  -2.111  -2.029   0.312  16.525  17.759  18.984
   0.651  -5.891  -4.330  -2.793  -2.149  -2.007   0.220  16.589  17.855  19.044
   0.653  -5.956  -4.297  -2.770  -2.188  -1.981   0.131  16.650  17.943  19.096
   0.656  -6.022  -4.263  -2.749  -2.228  -1.954   0.045  16.707  18.024  19.140
   0.659  -6.089  -4.227  -2.730  -2.266  -1.924  -0.038  16.760  18.096  19.177
   0.662  -6.157  -4.191  -2.713  -2.305  -1.894  -0.119  16.810  18.161  19.205
   0.665  -6.226  -4.153  -2.699  -2.342  -1.862  -0.196  16.857  18.217  19.225
   0.667  -6.296  -4.114  -2.687  -2.379  -1.830  -0.270  16.900  18.266  19.237
   0.670  -6.366  -4.074  -2.677  -2.415  -1.796  -0.340  16.940  18.306  19.241
   0.673  -6.437  -4.034  -2.671  -2.450  -1.762  -0.406  16.977  18.339  19.237
   0.676  -6.509  -3.993  -2.666  -2.485  -1.727  -0.468  17.012  18.365  19.226
   0.679  -6.582  -3.951  -2.665  -2.518  -1.692  -0.527  17.043  18.383  19.206
   0.681  -6.654  -3.910  -2.666  -2.551  -1.657  -0.581  17.073  18.394  19.180
   0.684  -6.727  -3.868  -2.669  -2.583  -1.622  -0.631  17.100  18.398  19.147
   0.687  -6.800  -3.826  -2.676  -2.614  -1.586  -0.676  17.125  18.396  19.107
   0.690  -6.873  -3.785  -2.684  -2.644  -1.551  -0.718  17.148  18.388  19.062
   0.693  -6.945  -3.744  -2.696  -2.674  -1.516  -0.755  17.170  18.374  19.010
   0.695  -7.017  -3.703  -2.709  -2.702  -1.482  -0.788  17.191  18.355  18.954
   0.698  -7.088  -3.663  -2.729  -2.724  -1.448  -0.818  17.210  18.332  18.894
   0.701  -7.157  -3.624  -2.756  -2.741  -1.414  -0.844  17.229  18.304  18.829
   0.704  -7.226  -3.585  -2.781  -2.759  -1.381  -0.866  17.246  18.272  18.762
   0.706  -7.293  -3.548  -2.806  -2.778  -1.349  -0.885  17.263  18.237  18.691
   0.709  -7.359  -3.511  -2.829  -2.798  -1.318  -0.902  17.280  18.200  18.619
   0.712  -7.423  -3.475  -2.852  -2.818  -1.288  -0.915  17.296  18.160  18.545
   0.715  -7.485  -3.441  -2.873  -2.839  -1.258  -0.927  17.312  18.118  18.470
   0.718  -7.545  -3.408  -2.894  -2.860  -1.230  -0.936  17.327  18.074  18.395
   0.720  -7.602  -3.376  -2.914  -2.881  -1.203  -0.943  17.342  18.030  18.320
   0.723  -7.658  -3.346  -2.932  -2.901  -1.177  -0.949  17.357  17.985  18.245
   0.726  -7.710  -3.317  -2.950  -2.921  -1.153  -0.953  17.371  17.941  18.172
   0.729  -7.760  -3.290  -2.966  -2.940  -1.129  -0.957  17.386  17.897  18.101
   0.732  -7.808  -3.264  -2.982  -2.958  -1.107  -0.959  17.399  17.853  18.032
   0.734  -7.852  -3.240  -2.996  -2.975  -1.087  -0.960  17.413  17.811  17.966
   0.737  -7.894  -3.218  -3.009  -2.991  -1.068  -0.961  17.425  17.771  17.903
   0.740  -7.932  -3.197  -3.022  -3.006  -1.050  -0.961  17.437  17.732  17.844
   0.743  -7.968  -3.178  -3.033  -3.020  -1.034  -0.961  17.449  17.696  17.789
   0.746  -8.000  -3.161  -3.043  -3.033  -1.019  -0.960  17.459  17.662  17.737
   0.748  -8.029  -3.145  -3.052  -3.044  -1.006  -0.960  17.469  17.631  17.691
   0.751  -8.055  -3.132  -3.060  -3.054  -0.994  -0.959  17.478  17.603  17.649
   0.754  -8.077  -3.120  -3.067  -3.062  -0.984  -0.958  17.486  17.579  17.612
   0.757  -8.096  -3.109  -3.073  -3.070  -0.975  -0.957  17.493  17.558  17.581
   0.760  -8.112  -3.101  -3.078  -3.076  -0.968  -0.957  17.498  17.540  17.555
   0.762  -8.124  -3.095  -3.082  -3.080  -0.962  -0.956  17.503  17.526  17.535
   0.765  -8.132  -3.090  -3.084  -3.084  -0.958  -0.956  17.506  17.516  17.520
   0.768  -8.138  -3.087  -3.086  -3.086  -0.956  -0.955  17.508  17.511  17.511
   0.771  -8.139  -3.086  -3.086  -3.086  -0.955  -0.955  17.509  17.509  17.509
   0.773  -8.138  -3.087  -3.086  -3.086  -0.956  -0.956  17.508  17.510  17.510
   0.775  -8.135  -3.089  -3.085  -3.085  -0.957  -0.957  17.506  17.515  17.515
   0.778  -8.129  -3.092  -3.083  -3.083  -0.958  -0.958  17.503  17.524  17.524
   0.780  -8.121  -3.096  -3.080  -3.080  -0.960  -0.960  17.498  17.536  17.536
   0.782  -8.110  -3.101  -3.077  -3.077  -0.963  -0.963  17.493  17.552  17.552
   0.784  -8.098  -3.107  -3.073  -3.073  -0.966  -0.966  17.486  17.571  17.571
   0.787  -8.083  -3.115  -3.068  -3.068  -0.970  -0.970  17.478  17.593  17.593
   0.789  -8.066  -3.123  -3.062  -3.062  -0.974  -0.974  17.469  17.618  17.618
   0.791  -8.046  -3.132  -3.056  -3.056  -0.979  -0.979  17.459  17.646  17.646
   0.793  -8.025  -3.143  -3.049  -3.049  -0.984  -0.984  17.447  17.677  17.677
   0.796  -8.001  -3.154  -3.041  -3.041  -0.989  -0.989  17.435  17.711  17.711
   0.798  -7.975  -3.166  -3.033  -3.033  -0.996  -0.996  17.422  17.748  17.748
   0.800  -7.947  -3.178  -3.024  -3.024  -1.002  -1.002  17.408  17.787  17.787
   0.803  -7.917  -3.192  -3.015  -3.015  -1.009  -1.009  17.393  17.829  17.829
   0.805  -7.885  -3.206  -3.005  -3.005  -1.016  -1.016  17.377  17.873  17.873
   0.807  -7.851  -3.220  -2.994  -2.994  -1.024  -1.024  17.361  17.919  17.919
   0.809  -7.816  -3.235  -2.984  -2.984  -1.032  -1.032  17.344  17.966  17.966
   0.812  -7.778  -3.250  -2.972  -2.972  -1.040  -1.040  17.326  18.015  18.015
   0.814  -7.739  -3.265  -2.961  -2.961  -1.048  -1.048  17.308  18.066  18.066
   0.816  -7.699  -3.281  -2.949  -2.949  -1.056  -1.056  17.288  18.117  18.117
   0.819  -7.656  -3.296  -2.937  -2.937  -1.064  -1.064  17.269  18.170  18.170
   0.821  -7.613  -3.311  -2.925  -2.925  -1.073  -1.073  17.248  18.223  18.223
   0.823  -7.568  -3.326  -2.912  -2.912  -1.081  -1.081  17.227  18.276  18.276
   0.825  -7.522  -3.341  -2.900  -2.900  -1.089  -1.089  17.205  18.330  18.330
   0.828  -7.476  -3.355  -2.888  -2.888  -1.097  -1.097  17.182  18.383  18.383
   0.830  -7.428  -3.368  -2.875  -2.875  -1.104  -1.104  17.159  18.436  18.436
   0.832  -7.379  -3.381  -2.863  -2.863  -1.111  -1.111  17.134  18.489  18.489
   0.835  -7.330  -3.393  -2.851  -2.851  -1.117  -1.117  17.108  18.540  18.540
   0.837  -7.281  -3.403  -2.840  -2.840  -1.123  -1.123  17.081  18.590  18.590
   0.839  -7.232  -3.413  -2.829  -2.829  -1.128  -1.128  17.053  18.639  18.639
   0.841  -7.182  -3.421  -2.818  -2.818  -1.132  -1.132  17.022  18.686  18.686
   0.844  -7.132  -3.428  -2.808  -2.808  -1.136  -1.136  16.990  18.730  18.730
   0.846  -7.083  -3.434  -2.799  -2.799  -1.138  -1.138  16.956  18.773  18.773
   0.848  -7.034  -3.438  -2.790  -2.790  -1.139  -1.139  16.920  18.813  18.813
   0.850  -6.986  -3.440  -2.782  -2.782  -1.139  -1.139  16.881  18.850  18.850
   0.853  -6.939  -3.440  -2.776  -2.776  -1.137  -1.137  16.840  18.884  18.884
   0.855  -6.893  -3.438  -2.770  -2.770  -1.134  -1.134  16.796  18.915  18.915
   0.857  -6.847  -3.434  -2.765  -2.765  -1.130  -1.130  16.748  18.942  18.942
   0.860  -6.804  -3.427  -2.762  -2.762  -1.123  -1.123  16.697  18.966  18.966
   0.862  -6.761  -3.419  -2.759  -2.759  -1.115  -1.115  16.641  18.986  18.986
   0.864  -6.720  -3.408  -2.758  -2.758  -1.106  -1.106  16.582  19.003  19.003
   0.866  -6.681  -3.394  -2.758  -2.758  -1.094  -1.094  16.519  19.015  19.015
   0.869  -6.643  -3.378  -2.759  -2.759  -1.081  -1.081  16.451  19.023  19.023
   0.871  -6.608  -3.359  -2.762  -2.762  -1.065  -1.065  16.378  19.027  19.027
   0.873  -6.574  -3.338  -2.766  -2.766  -1.048  -1.048  16.301  19.026  19.026
   0.876  -6.542  -3.314  -2.771  -2.771  -1.029  -1.029  16.218  19.022  19.022
   0.878  -6.512  -3.287  -2.777  -2.777  -1.008  -1.008  16.130  19.013  19.013
   0.880  -6.484  -3.257  -2.785  -2.785  -0.985  -0.985  16.036  18.999  18.999
   0.882  -6.458  -3.225  -2.793  -2.793  -0.960  -0.960  15.937  18.982  18.982
   0.885  -6.434  -3.190  -2.803  -2.803  -0.933  -0.933  15.832  18.960  18.960
   0.887  -6.412  -3.152  -2.813  -2.813  -0.905  -0.905  15.722  18.934  18.934
   0.889  -6.391  -3.111  -2.825  -2.825  -0.875  -0.875  15.606  18.905  18.905
   0.891  -6.373  -3.068  -2.837  -2.837  -0.843  -0.843  15.483  18.871  18.871
   0.894  -6.356  -3.022  -2.850  -2.850  -0.810  -0.810  15.355  18.834  18.834
   0.896  -6.340  -2.973  -2.864  -2.864  -0.775  -0.775  15.222  18.793  18.793
   0.898  -6.326  -2.922  -2.878  -2.878  -0.739  -0.739  15.082  18.748  18.748
   0.901  -6.314  -2.893  -2.893  -2.867  -0.701  -0.701  14.938  18.701  18.701
   0.903  -6.302  -2.908  -2.908  -2.811  -0.662  -0.662  14.787  18.650  18.650
   0.905  -6.292  -2.924  -2.924  -2.751  -0.623  -0.623  14.632  18.597  18.597
   0.907  -6.283  -2.940  -2.940  -2.690  -0.582  -0.582  14.471  18.541  18.541
   0.910  -6.275  -2.956  -2.956  -2.625  -0.540  -0.540  14.305  18.483  18.483
   0.912  -6.268  -2.973  -2.973  -2.558  -0.497  -0.497  14.135  18.422  18.422
   0.914  -6.262  -2.989  -2.989  -2.489  -0.454  -0.454  13.960  18.360  18.360
   0.917  -6.256  -3.006  -3.006  -2.417  -0.410  -0.410  13.781  18.296  18.296
   0.919  -6.251  -3.022  -3.022  -2.343  -0.365  -0.365  13.598  18.231  18.231
   0.921  -6.247  -3.038  -3.038  -2.266  -0.320  -0.320  13.412  18.165  18.165
   0.923  -6.242  -3.055  -3.055  -2.187  -0.274  -0.274  13.222  18.097  18.097
   0.926  -6.239  -3.071  -3.071  -2.106  -0.229  -0.229  13.030  18.029  18.029
   0.928  -6.235  -3.087  -3.087  -2.022  -0.183  -0.183  12.834  17.961  17.961
   0.930  -6.232  -3.103  -3.103  -1.936  -0.137  -0.137  12.637  17.893  17.893
   0.933  -6.229  -3.118  -3.118  -1.849  -0.091  -0.091  12.438  17.824  17.824
   0.935  -6.226  -3.133  -3.133  -1.759  -0.046  -0.046  12.237  17.756  17.756
   0.937  -6.224  -3.148  -3.148  -1.667  -0.000  -0.000  12.036  17.689  17.689
   0.939  -6.221  -3.162  -3.162  -1.574   0.045   0.045  11.834  17.622  17.622
   0.942  -6.219  -3.176  -3.176  -1.479   0.089   0.089  11.631  17.556  17.556
   0.944  -6.216  -3.190  -3.190  -1.382   0.133   0.133  11.429  17.491  17.491
   0.946  -6.214  -3.203  -3.203  -1.284   0.176   0.176  11.228  17.428  17.428
   0.948  -6.211  -3.216  -3.216  -1.185   0.218   0.218  11.029  17.366  17.366
   0.951  -6.209  -3.228  -3.228  -1.085   0.260   0.260  10.831  17.305  17.305
   0.953  -6.207  -3.240  -3.240  -0.984   0.300   0.300  10.635  17.247  17.247
   0.955  -6.204  -3.251  -3.251  -0.883   0.339   0.339  10.442  17.190  17.190
   0.958  -6.202  -3.262  -3.262  -0.783   0.377   0.377  10.253  17.136  17.136
   0.960  -6.200  -3.272  -3.272  -0.682   0.413   0.413  10.067  17.083  17.083
   0.962  -6.198  -3.281  -3.281  -0.582   0.448   0.448   9.887  17.033  17.033
   0.964  -6.195  -3.290  -3.290  -0.484   0.482   0.482   9.711  16.986  16.986
   0.967  -6.193  -3.299  -3.299  -0.388   0.514   0.514   9.542  16.941  16.941
   0.969  -6.191  -3.307  -3.307  -0.293   0.544   0.544   9.380  16.899  16.899
   0.971  -6.189  -3.314  -3.314  -0.202   0.572   0.572   9.224  16.860  16.860
   0.974  -6.187  -3.321  -3.321  -0.114   0.598   0.598   9.078  16.823  16.823
   0.976  -6.186  -3.327  -3.327  -0.031   0.622   0.622   8.940  16.789  16.789
   0.978  -6.184  -3.333  -3.333   0.048   0.644   0.644   8.812  16.759  16.759
   0.980  -6.182  -3.338  -3.338   0.121   0.664   0.664   8.694  16.731  16.731
   0.983  -6.181  -3.343  -3.343   0.187   0.682   0.682   8.588  16.707  16.707
   0.985  -6.180  -3.346  -3.346   0.246   0.698   0.698   8.495  16.686  16.686
   0.987  -6.179  -3.350  -3.350   0.298   0.711   0.711   8.414  16.668  16.668
   0.989  -6.178  -3.352  -3.352   0.341   0.722   0.722   8.347  16.653  16.653
   0.992  -6.177  -3.355  -3.355   0.376   0.730   0.730   8.294  16.641  16.641
   0.994  -6.177  -3.356  -3.356   0.400   0.736   0.736   8.256  16.633  16.633
   0.996  -6.176  -3.357  -3.357   0.415   0.740   0.740   8.232  16.628  16.628
   0.999  -6.176  -3.357  -3.357   0.420   0.741   0.741   8.225  16.626  16.626
   1.000  -6.176  -3.358  -3.357   0.403   0.741   0.760   8.225  16.626  16.626
   1.002  -6.175  -3.359  -3.356   0.358   0.741   0.806   8.225  16.624  16.624
   1.003  -6.174  -3.360  -3.354   0.299   0.740   0.867   8.225  16.622  16.622
   1.005  -6.171  -3.363  -3.351   0.234   0.740   0.936   8.225  16.618  16.619
   1.007  -6.169  -3.366  -3.347   0.165   0.739   1.009   8.225  16.614  16.615
   1.008  -6.165  -3.370  -3.343   0.095   0.737   1.085   8.226  16.608  16.610
   1.010  -6.161  -3.374  -3.337   0.023   0.736   1.162   8.226  16.601  16.604
   1.011  -6.157  -3.379  -3.331  -0.048   0.734   1.241   8.226  16.594  16.597
   1.013  -6.151  -3.385  -3.325  -0.119   0.732   1.321   8.227  16.585  16.589
   1.015  -6.145  -3.392  -3.317  -0.190   0.730   1.401   8.227  16.576  16.581
   1.016  -6.139  -3.399  -3.309  -0.261   0.728   1.482   8.228  16.565  16.571
   1.018  -6.132  -3.407  -3.299  -0.331   0.725   1.564   8.228  16.553  16.561
   1.020  -6.124  -3.415  -3.289  -0.401   0.723   1.646   8.229  16.541  16.549
   1.021  -6.115  -3.424  -3.278  -0.471   0.720   1.728   8.229  16.527  16.537
   1.023  -6.106  -3.434  -3.267  -0.540   0.717   1.811   8.230  16.513  16.523
   1.024  -6.097  -3.444  -3.254  -0.608   0.713   1.895   8.231  16.497  16.509
   1.026  -6.086  -3.455  -3.241  -0.676   0.710   1.979   8.232  16.481  16.494
   1.028  -6.075  -3.467  -3.227  -0.743   0.706   2.063   8.233  16.464  16.477
   1.029  -6.064  -3.479  -3.213  -0.809   0.702   2.147   8.234  16.445  16.460
   1.031  -6.051  -3.492  -3.197  -0.875   0.698   2.231   8.235  16.426  16.442
   1.032  -6.038  -3.505  -3.181  -0.940   0.694   2.316   8.236  16.406  16.423
   1.034  -6.025  -3.519  -3.164  -1.004   0.689   2.401   8.237  16.385  16.402
   1.036  -6.011  -3.534  -3.146  -1.067   0.685   2.487   8.238  16.363  16.381
   1.037  -5.996  -3.549  -3.127  -1.130   0.680   2.572   8.239  16.340  16.358
   1.039  -5.980  -3.564  -3.108  -1.192   0.675   2.658   8.241  16.316  16.335
   1.040  -5.964  -3.580  -3.088  -1.253   0.669   2.744   8.242  16.291  16.310
   1.042  -5.947  -3.597  -3.067  -1.314   0.664   2.830   8.244  16.266  16.285
   1.044  -5.930  -3.614  -3.046  -1.373   0.659   2.916   8.245  16.240  16.258
   1.045  -5.912  -3.631  -3.023  -1.432   0.653   3.002   8.247  16.212  16.230
   1.047  -5.893  -3.649  -3.000  -1.490   0.647   3.088   8.249  16.184  16.200
   1.049  -5.874  -3.667  -2.977  -1.547   0.641   3.174   8.250  16.156  16.170
   1.050  -5.854  -3.686  -2.952  -1.603   0.635   3.261   8.252  16.126  16.138
   1.052  -5.833  -3.705  -2.927  -1.659   0.629   3.347   8.254  16.096  16.105
   1.053  -5.812  -3.724  -2.901  -1.713   0.622   3.434   8.257  16.065  16.071
   1.055  -5.791  -3.744  -2.875  -1.767   0.616   3.521   8.259  16.033  16.035
   1.057  -5.769  -3.764  -2.848  -1.820   0.609   3.607   8.261  15.998  16.001
   1.058  -5.746  -3.784  -2.820  -1.872   0.602   3.694   8.264  15.959  15.968
   1.060  -5.723  -3.805  -2.792  -1.923   0.595   3.781   8.267  15.919  15.934
   1.061  -5.700  -3.826  -2.763  -1.973   0.588   3.867   8.269  15.878  15.900
   1.063  -5.676  -3.847  -2.733  -2.022   0.581   3.954   8.272  15.835  15.865
   1.065  -5.652  -3.868  -2.702  -2.070   0.574   4.040   8.275  15.791  15.830
   1.066  -5.627  -3.889  -2.671  -2.117   0.567   4.127   8.278  15.745  15.794
   1.068  -5.602  -3.910  -2.640  -2.163   0.559   4.214   8.282  15.697  15.757
   1.070  -5.577  -3.932  -2.608  -2.209   0.552   4.300   8.285  15.648  15.720
   1.071  -5.552  -3.953  -2.575  -2.253   0.544   4.386   8.289  15.597  15.683
   1.073  -5.526  -3.974  -2.542  -2.296   0.537   4.472   8.293  15.545  15.645
   1.074  -5.501  -3.996  -2.508  -2.338   0.529   4.559   8.297  15.491  15.606
   1.076  -5.476  -4.017  -2.474  -2.379   0.521   4.645   8.301  15.435  15.568
   1.078  -5.450  -4.038  -2.439  -2.418   0.514   4.731   8.305  15.377  15.529
   1.079  -5.425  -4.059  -2.457  -2.404   0.506   4.816   8.310  15.318  15.489
   1.081  -5.400  -4.079  -2.494  -2.368   0.498   4.902   8.315  15.257  15.450
   1.082  -5.376  -4.100  -2.530  -2.331   0.490   4.987   8.320  15.195  15.410
   1.084  -5.352  -4.120  -2.565  -2.295   0.483   5.073   8.325  15.130  15.370
   1.086  -5.328  -4.139  -2.598  -2.258   0.475   5.158   8.330  15.064  15.330
   1.087  -5.305  -4.158  -2.630  -2.220   0.467   5.243   8.336  14.997  15.289
   1.089  -5.283  -4.177  -2.661  -2.182   0.459   5.328   8.341  14.927  15.249
   1.090  -5.262  -4.195  -2.689  -2.144   0.452   5.412   8.347  14.856  15.208
   1.092  -5.243  -4.213  -2.717  -2.106   0.444   5.496   8.353  14.783  15.168
   1.094  -5.224  -4.230  -2.742  -2.067   0.436   5.580   8.360  14.709  15.127
   1.095  -5.207  -4.246  -2.766  -2.028   0.429   5.664   8.366  14.633  15.086
   1.097  -5.191  -4.262  -2.788  -1.988   0.421   5.748   8.373  14.555  15.046
   1.099  -5.176  -4.277  -2.808  -1.949   0.414   5.831   8.379  14.476  15.005
   1.100  -5.164  -4.292  -2.826  -1.909   0.407   5.914   8.386  14.396  14.965
   1.102  -5.153  -4.305  -2.841  -1.869   0.400   5.997   8.393  14.315  14.924
   1.103  -5.144  -4.319  -2.855  -1.829   0.393   6.079   8.401  14.232  14.884
   1.105  -5.137  -4.331  -2.866  -1.789   0.386   6.161   8.408  14.147  14.845
   1.107  -5.132  -4.344  -2.875  -1.749   0.379   6.243   8.416  14.062  14.805
   1.108  -5.128  -4.355  -2.881  -1.709   0.373   6.325   8.423  13.976  14.766
   1.110  -5.127  -4.367  -2.885  -1.668   0.366   6.405   8.431  13.889  14.727
   1.111  -5.127  -4.378  -2.887  -1.628   0.360   6.486   8.438  13.801  14.688
   1.113  -5.129  -4.390  -2.886  -1.588   0.354   6.566   8.446  13.713  14.650
   1.115  -5.133  -4.402  -2.882  -1.548   0.349   6.645   8.454  13.624  14.612
   1.116  -5.138  -4.413  -2.876  -1.509   0.343   6.724   8.461  13.535  14.574
   1.118  -5.145  -4.426  -2.867  -1.469   0.338   6.802   8.469  13.445  14.537
   1.119  -5.153  -4.438  -2.856  -1.430   0.333   6.880   8.477  13.356  14.501
   1.121  -5.162  -4.451  -2.843  -1.391   0.329   6.957   8.484  13.267  14.465
   1.123  -5.172  -4.465  -2.828  -1.352   0.325   7.033   8.492  13.178  14.429
   1.124  -5.183  -4.479  -2.810  -1.314   0.321   7.107   8.499  13.090  14.395
   1.126  -5.195  -4.494  -2.790  -1.276   0.318   7.181   8.506  13.003  14.360
   1.128  -5.207  -4.510  -2.769  -1.239   0.315   7.253   8.514  12.916  14.327
   1.129  -5.221  -4.526  -2.745  -1.202   0.313   7.323   8.521  12.831  14.294
   1.131  -5.234  -4.543  -2.721  -1.166   0.311   7.392   8.529  12.748  14.262
   1.132  -5.248  -4.560  -2.694  -1.131   0.310   7.458   8.537  12.666  14.230
   1.134  -5.263  -4.578  -2.667  -1.096   0.309   7.521   8.546  12.587  14.200
   1.136  -5.278  -4.597  -2.638  -1.062   0.309   7.580   8.556  12.510  14.170
   1.137  -5.293  -4.616  -2.608  -1.030   0.310   7.636   8.568  12.436  14.140
   1.139  -5.308  -4.636  -2.577  -0.998   0.311   7.685   8.583  12.365  14.112
   1.140  -5.323  -4.655  -2.546  -0.967   0.313   7.729   8.601  12.297  14.085
   1.142  -5.339  -4.676  -2.514  -0.937   0.315   7.766   8.623  12.232  14.058
   1.144  -5.354  -4.696  -2.481  -0.908   0.319   7.794   8.649  12.172  14.032
   1.145  -5.370  -4.717  -2.448  -0.880   0.323   7.814   8.681  12.116  14.008
   1.147  -5.385  -4.738  -2.415  -0.853   0.328   7.824   8.719  12.064  13.984
   1.148  -5.400  -4.759  -2.381  -0.828   0.334   7.824   8.762  12.018  13.961
   1.150  -5.415  -4.781  -2.348  -0.804   0.340   7.815   8.811  11.975  13.939
   1.152  -5.430  -4.802  -2.314  -0.781   0.347   7.797   8.864  11.939  13.918
   1.153  -5.445  -4.824  -2.280  -0.760   0.355   7.771   8.922  11.907  13.898
   1.155  -5.460  -4.845  -2.247  -0.740   0.364   7.737   8.983  11.880  13.879
   1.157  -5.475  -4.867  -2.214  -0.721   0.374   7.695   9.048  11.859  13.862
   1.158  -5.489  -4.889  -2.181  -0.703   0.384   7.647   9.115  11.843  13.845
   1.160  -5.503  -4.910  -2.148  -0.687   0.395   7.593   9.184  11.833  13.829
   1.161  -5.503  -4.910  -2.148  -0.687   0.395   7.593   9.184  11.833  13.829
   1.162  -5.503  -4.910  -2.149  -0.688   0.396   7.593   9.184  11.833  13.828
   1.163  -5.502  -4.910  -2.151  -0.688   0.397   7.594   9.185  11.832  13.827
   1.163  -5.501  -4.909  -2.153  -0.688   0.398   7.595   9.186  11.832  13.826
   1.164  -5.500  -4.909  -2.155  -0.689   0.400   7.597   9.187  11.832  13.824
   1.165  -5.499  -4.908  -2.159  -0.690   0.401   7.599   9.188  11.831  13.821
   1.166  -5.497  -4.907  -2.162  -0.690   0.404   7.601   9.190  11.831  13.818
   1.167  -5.496  -4.906  -2.167  -0.691   0.406   7.603   9.192  11.830  13.815
   1.168  -5.493  -4.905  -2.172  -0.692   0.409   7.606   9.194  11.829  13.811
   1.169  -5.491  -4.904  -2.177  -0.693   0.412   7.610   9.196  11.829  13.807
   1.170  -5.489  -4.903  -2.183  -0.695   0.416   7.613   9.199  11.828  13.802
   1.171  -5.486  -4.902  -2.190  -0.696   0.420   7.617   9.201  11.827  13.797
   1.172  -5.483  -4.900  -2.197  -0.698   0.424   7.621   9.204  11.826  13.791
